Block Name,Row ID,N,Time,avg(Area),avg(K),avg(Qdot),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(p_rgh),avg(rho),avg(vtkOriginalCellIds),max(Area),max(K),max(Qdot),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(p_rgh),max(rho),max(vtkOriginalCellIds),med(Area),med(K),med(Qdot),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(p_rgh),med(rho),med(vtkOriginalCellIds),min(Area),min(K),min(Qdot),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(p_rgh),min(rho),min(vtkOriginalCellIds),q1(Area),q1(K),q1(Qdot),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(p_rgh),q1(rho),q1(vtkOriginalCellIds),q3(Area),q3(K),q3(Qdot),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(p_rgh),q3(rho),q3(vtkOriginalCellIds),std(Area),std(K),std(Qdot),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(p_rgh),std(rho),std(vtkOriginalCellIds),vtkValidPointMask
stats,0,1,0.5,0.00500595,5.0066e-05,0,302.8,-0.00999913,-2.91698e-08,-2.61208e-05,0.00999917,100000,100000,995.7,0,0.00500595,5.0066e-05,0,302.8,-0.00999913,-2.91698e-08,-2.61208e-05,0.00999917,100000,100000,995.7,0,0.00500595,5.0066e-05,0,302.8,-0.00999913,-2.91698e-08,-2.61208e-05,0.00999917,100000,100000,995.7,0,0.00500595,5.0066e-05,0,302.8,-0.00999913,-2.91698e-08,-2.61208e-05,0.00999917,100000,100000,995.7,0,0.00500595,5.0066e-05,0,302.8,-0.00999913,-2.91698e-08,-2.61208e-05,0.00999917,100000,100000,995.7,0,0.00500595,5.0066e-05,0,302.8,-0.00999913,-2.91698e-08,-2.61208e-05,0.00999917,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,1,1,1,0.00500595,5.01982e-05,0,302.8,-0.00999896,-1.04915e-07,-3.48298e-05,0.00999902,100000,100000,995.7,0,0.00500595,5.01982e-05,0,302.8,-0.00999896,-1.04915e-07,-3.48298e-05,0.00999902,100000,100000,995.7,0,0.00500595,5.01982e-05,0,302.8,-0.00999896,-1.04915e-07,-3.48298e-05,0.00999902,100000,100000,995.7,0,0.00500595,5.01982e-05,0,302.8,-0.00999896,-1.04915e-07,-3.48298e-05,0.00999902,100000,100000,995.7,0,0.00500595,5.01982e-05,0,302.8,-0.00999896,-1.04915e-07,-3.48298e-05,0.00999902,100000,100000,995.7,0,0.00500595,5.01982e-05,0,302.8,-0.00999896,-1.04915e-07,-3.48298e-05,0.00999902,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,2,1,1.5,0.00500595,5.03565e-05,0,302.8,-0.0099987,-2.04361e-07,-3.41449e-05,0.00999875,100000,100000,995.7,0,0.00500595,5.03565e-05,0,302.8,-0.0099987,-2.04361e-07,-3.41449e-05,0.00999875,100000,100000,995.7,0,0.00500595,5.03565e-05,0,302.8,-0.0099987,-2.04361e-07,-3.41449e-05,0.00999875,100000,100000,995.7,0,0.00500595,5.03565e-05,0,302.8,-0.0099987,-2.04361e-07,-3.41449e-05,0.00999875,100000,100000,995.7,0,0.00500595,5.03565e-05,0,302.8,-0.0099987,-2.04361e-07,-3.41449e-05,0.00999875,100000,100000,995.7,0,0.00500595,5.03565e-05,0,302.8,-0.0099987,-2.04361e-07,-3.41449e-05,0.00999875,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,3,1,2,0.00500595,5.0525e-05,0,302.8,-0.00999842,-2.5151e-07,-2.35258e-05,0.00999845,100000,100000,995.7,0,0.00500595,5.0525e-05,0,302.8,-0.00999842,-2.5151e-07,-2.35258e-05,0.00999845,100000,100000,995.7,0,0.00500595,5.0525e-05,0,302.8,-0.00999842,-2.5151e-07,-2.35258e-05,0.00999845,100000,100000,995.7,0,0.00500595,5.0525e-05,0,302.8,-0.00999842,-2.5151e-07,-2.35258e-05,0.00999845,100000,100000,995.7,0,0.00500595,5.0525e-05,0,302.8,-0.00999842,-2.5151e-07,-2.35258e-05,0.00999845,100000,100000,995.7,0,0.00500595,5.0525e-05,0,302.8,-0.00999842,-2.5151e-07,-2.35258e-05,0.00999845,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,4,1,2.5,0.00500595,5.07003e-05,0,302.8,-0.00999817,-2.35221e-07,-2.76796e-06,0.00999817,100000,100000,995.7,0,0.00500595,5.07003e-05,0,302.8,-0.00999817,-2.35221e-07,-2.76796e-06,0.00999817,100000,100000,995.7,0,0.00500595,5.07003e-05,0,302.8,-0.00999817,-2.35221e-07,-2.76796e-06,0.00999817,100000,100000,995.7,0,0.00500595,5.07003e-05,0,302.8,-0.00999817,-2.35221e-07,-2.76796e-06,0.00999817,100000,100000,995.7,0,0.00500595,5.07003e-05,0,302.8,-0.00999817,-2.35221e-07,-2.76796e-06,0.00999817,100000,100000,995.7,0,0.00500595,5.07003e-05,0,302.8,-0.00999817,-2.35221e-07,-2.76796e-06,0.00999817,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,5,1,3,0.00500595,5.08878e-05,0,302.8,-0.00999795,-9.59623e-08,2.72807e-05,0.00999799,100000,100000,995.7,0,0.00500595,5.08878e-05,0,302.8,-0.00999795,-9.59623e-08,2.72807e-05,0.00999799,100000,100000,995.7,0,0.00500595,5.08878e-05,0,302.8,-0.00999795,-9.59623e-08,2.72807e-05,0.00999799,100000,100000,995.7,0,0.00500595,5.08878e-05,0,302.8,-0.00999795,-9.59623e-08,2.72807e-05,0.00999799,100000,100000,995.7,0,0.00500595,5.08878e-05,0,302.8,-0.00999795,-9.59623e-08,2.72807e-05,0.00999799,100000,100000,995.7,0,0.00500595,5.08878e-05,0,302.8,-0.00999795,-9.59623e-08,2.72807e-05,0.00999799,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,6,1,3.5,0.00500595,5.11007e-05,0,302.8,-0.00999775,1.11884e-07,6.41769e-05,0.00999796,100000,100000,995.7,0,0.00500595,5.11007e-05,0,302.8,-0.00999775,1.11884e-07,6.41769e-05,0.00999796,100000,100000,995.7,0,0.00500595,5.11007e-05,0,302.8,-0.00999775,1.11884e-07,6.41769e-05,0.00999796,100000,100000,995.7,0,0.00500595,5.11007e-05,0,302.8,-0.00999775,1.11884e-07,6.41769e-05,0.00999796,100000,100000,995.7,0,0.00500595,5.11007e-05,0,302.8,-0.00999775,1.11884e-07,6.41769e-05,0.00999796,100000,100000,995.7,0,0.00500595,5.11007e-05,0,302.8,-0.00999775,1.11884e-07,6.41769e-05,0.00999796,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,7,1,4,0.00500595,5.13573e-05,0,302.8,-0.00999759,2.01418e-07,0.000104087,0.00999813,100000,100000,995.7,0,0.00500595,5.13573e-05,0,302.8,-0.00999759,2.01418e-07,0.000104087,0.00999813,100000,100000,995.7,0,0.00500595,5.13573e-05,0,302.8,-0.00999759,2.01418e-07,0.000104087,0.00999813,100000,100000,995.7,0,0.00500595,5.13573e-05,0,302.8,-0.00999759,2.01418e-07,0.000104087,0.00999813,100000,100000,995.7,0,0.00500595,5.13573e-05,0,302.8,-0.00999759,2.01418e-07,0.000104087,0.00999813,100000,100000,995.7,0,0.00500595,5.13573e-05,0,302.8,-0.00999759,2.01418e-07,0.000104087,0.00999813,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,8,1,4.5,0.00500595,5.16759e-05,0,302.8,-0.00999747,-7.58774e-08,0.00014268,0.00999848,100000,100000,995.7,0,0.00500595,5.16759e-05,0,302.8,-0.00999747,-7.58774e-08,0.00014268,0.00999848,100000,100000,995.7,0,0.00500595,5.16759e-05,0,302.8,-0.00999747,-7.58774e-08,0.00014268,0.00999848,100000,100000,995.7,0,0.00500595,5.16759e-05,0,302.8,-0.00999747,-7.58774e-08,0.00014268,0.00999848,100000,100000,995.7,0,0.00500595,5.16759e-05,0,302.8,-0.00999747,-7.58774e-08,0.00014268,0.00999848,100000,100000,995.7,0,0.00500595,5.16759e-05,0,302.8,-0.00999747,-7.58774e-08,0.00014268,0.00999848,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,9,1,5,0.00500595,5.20684e-05,0,302.8,-0.0099974,-9.08621e-07,0.000176013,0.00999895,100000,100000,995.7,0,0.00500595,5.20684e-05,0,302.8,-0.0099974,-9.08621e-07,0.000176013,0.00999895,100000,100000,995.7,0,0.00500595,5.20684e-05,0,302.8,-0.0099974,-9.08621e-07,0.000176013,0.00999895,100000,100000,995.7,0,0.00500595,5.20684e-05,0,302.8,-0.0099974,-9.08621e-07,0.000176013,0.00999895,100000,100000,995.7,0,0.00500595,5.20684e-05,0,302.8,-0.0099974,-9.08621e-07,0.000176013,0.00999895,100000,100000,995.7,0,0.00500595,5.20684e-05,0,302.8,-0.0099974,-9.08621e-07,0.000176013,0.00999895,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,10,1,5.5,0.00500595,5.25373e-05,0,302.8,-0.00999739,-2.34628e-06,0.000201305,0.00999942,100000,100000,995.7,0,0.00500595,5.25373e-05,0,302.8,-0.00999739,-2.34628e-06,0.000201305,0.00999942,100000,100000,995.7,0,0.00500595,5.25373e-05,0,302.8,-0.00999739,-2.34628e-06,0.000201305,0.00999942,100000,100000,995.7,0,0.00500595,5.25373e-05,0,302.8,-0.00999739,-2.34628e-06,0.000201305,0.00999942,100000,100000,995.7,0,0.00500595,5.25373e-05,0,302.8,-0.00999739,-2.34628e-06,0.000201305,0.00999942,100000,100000,995.7,0,0.00500595,5.25373e-05,0,302.8,-0.00999739,-2.34628e-06,0.000201305,0.00999942,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,11,1,6,0.00500595,5.30735e-05,0,302.8,-0.00999744,-4.26094e-06,0.000217146,0.0099998,100000,100000,995.7,0,0.00500595,5.30735e-05,0,302.8,-0.00999744,-4.26094e-06,0.000217146,0.0099998,100000,100000,995.7,0,0.00500595,5.30735e-05,0,302.8,-0.00999744,-4.26094e-06,0.000217146,0.0099998,100000,100000,995.7,0,0.00500595,5.30735e-05,0,302.8,-0.00999744,-4.26094e-06,0.000217146,0.0099998,100000,100000,995.7,0,0.00500595,5.30735e-05,0,302.8,-0.00999744,-4.26094e-06,0.000217146,0.0099998,100000,100000,995.7,0,0.00500595,5.30735e-05,0,302.8,-0.00999744,-4.26094e-06,0.000217146,0.0099998,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,12,1,6.5,0.00500595,5.36599e-05,0,302.8,-0.00999752,-6.40239e-06,0.000223374,0.01,100000,100000,995.7,0,0.00500595,5.36599e-05,0,302.8,-0.00999752,-6.40239e-06,0.000223374,0.01,100000,100000,995.7,0,0.00500595,5.36599e-05,0,302.8,-0.00999752,-6.40239e-06,0.000223374,0.01,100000,100000,995.7,0,0.00500595,5.36599e-05,0,302.8,-0.00999752,-6.40239e-06,0.000223374,0.01,100000,100000,995.7,0,0.00500595,5.36599e-05,0,302.8,-0.00999752,-6.40239e-06,0.000223374,0.01,100000,100000,995.7,0,0.00500595,5.36599e-05,0,302.8,-0.00999752,-6.40239e-06,0.000223374,0.01,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,13,1,7,0.00500595,5.42738e-05,0,302.8,-0.00999758,-8.48767e-06,0.00022077,0.01,100000,100000,995.7,0,0.00500595,5.42738e-05,0,302.8,-0.00999758,-8.48767e-06,0.00022077,0.01,100000,100000,995.7,0,0.00500595,5.42738e-05,0,302.8,-0.00999758,-8.48767e-06,0.00022077,0.01,100000,100000,995.7,0,0.00500595,5.42738e-05,0,302.8,-0.00999758,-8.48767e-06,0.00022077,0.01,100000,100000,995.7,0,0.00500595,5.42738e-05,0,302.8,-0.00999758,-8.48767e-06,0.00022077,0.01,100000,100000,995.7,0,0.00500595,5.42738e-05,0,302.8,-0.00999758,-8.48767e-06,0.00022077,0.01,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,14,1,7.5,0.00500595,5.48921e-05,0,302.8,-0.00999761,-1.02421e-05,0.000210653,0.00999983,100000,100000,995.7,0,0.00500595,5.48921e-05,0,302.8,-0.00999761,-1.02421e-05,0.000210653,0.00999983,100000,100000,995.7,0,0.00500595,5.48921e-05,0,302.8,-0.00999761,-1.02421e-05,0.000210653,0.00999983,100000,100000,995.7,0,0.00500595,5.48921e-05,0,302.8,-0.00999761,-1.02421e-05,0.000210653,0.00999983,100000,100000,995.7,0,0.00500595,5.48921e-05,0,302.8,-0.00999761,-1.02421e-05,0.000210653,0.00999983,100000,100000,995.7,0,0.00500595,5.48921e-05,0,302.8,-0.00999761,-1.02421e-05,0.000210653,0.00999983,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,15,1,8,0.00500595,5.54937e-05,0,302.8,-0.0099976,-1.14503e-05,0.000194509,0.00999949,100000,100000,995.7,0,0.00500595,5.54937e-05,0,302.8,-0.0099976,-1.14503e-05,0.000194509,0.00999949,100000,100000,995.7,0,0.00500595,5.54937e-05,0,302.8,-0.0099976,-1.14503e-05,0.000194509,0.00999949,100000,100000,995.7,0,0.00500595,5.54937e-05,0,302.8,-0.0099976,-1.14503e-05,0.000194509,0.00999949,100000,100000,995.7,0,0.00500595,5.54937e-05,0,302.8,-0.0099976,-1.14503e-05,0.000194509,0.00999949,100000,100000,995.7,0,0.00500595,5.54937e-05,0,302.8,-0.0099976,-1.14503e-05,0.000194509,0.00999949,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,16,1,8.5,0.00500595,5.60613e-05,0,302.8,-0.00999753,-1.19747e-05,0.000173663,0.00999905,100000,100000,995.7,0,0.00500595,5.60613e-05,0,302.8,-0.00999753,-1.19747e-05,0.000173663,0.00999905,100000,100000,995.7,0,0.00500595,5.60613e-05,0,302.8,-0.00999753,-1.19747e-05,0.000173663,0.00999905,100000,100000,995.7,0,0.00500595,5.60613e-05,0,302.8,-0.00999753,-1.19747e-05,0.000173663,0.00999905,100000,100000,995.7,0,0.00500595,5.60613e-05,0,302.8,-0.00999753,-1.19747e-05,0.000173663,0.00999905,100000,100000,995.7,0,0.00500595,5.60613e-05,0,302.8,-0.00999753,-1.19747e-05,0.000173663,0.00999905,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,17,1,9,0.00500595,5.65838e-05,0,302.8,-0.00999743,-1.17595e-05,0.000149414,0.00999855,100000,100000,995.7,0,0.00500595,5.65838e-05,0,302.8,-0.00999743,-1.17595e-05,0.000149414,0.00999855,100000,100000,995.7,0,0.00500595,5.65838e-05,0,302.8,-0.00999743,-1.17595e-05,0.000149414,0.00999855,100000,100000,995.7,0,0.00500595,5.65838e-05,0,302.8,-0.00999743,-1.17595e-05,0.000149414,0.00999855,100000,100000,995.7,0,0.00500595,5.65838e-05,0,302.8,-0.00999743,-1.17595e-05,0.000149414,0.00999855,100000,100000,995.7,0,0.00500595,5.65838e-05,0,302.8,-0.00999743,-1.17595e-05,0.000149414,0.00999855,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,18,1,9.5,0.00500595,5.70545e-05,0,302.8,-0.00999728,-1.0836e-05,0.000122841,0.00999804,100000,100000,995.7,0,0.00500595,5.70545e-05,0,302.8,-0.00999728,-1.0836e-05,0.000122841,0.00999804,100000,100000,995.7,0,0.00500595,5.70545e-05,0,302.8,-0.00999728,-1.0836e-05,0.000122841,0.00999804,100000,100000,995.7,0,0.00500595,5.70545e-05,0,302.8,-0.00999728,-1.0836e-05,0.000122841,0.00999804,100000,100000,995.7,0,0.00500595,5.70545e-05,0,302.8,-0.00999728,-1.0836e-05,0.000122841,0.00999804,100000,100000,995.7,0,0.00500595,5.70545e-05,0,302.8,-0.00999728,-1.0836e-05,0.000122841,0.00999804,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,19,1,10,0.00500595,5.7471e-05,0,302.8,-0.00999712,-9.31024e-06,9.4825e-05,0.00999757,100000,100000,995.7,0,0.00500595,5.7471e-05,0,302.8,-0.00999712,-9.31024e-06,9.4825e-05,0.00999757,100000,100000,995.7,0,0.00500595,5.7471e-05,0,302.8,-0.00999712,-9.31024e-06,9.4825e-05,0.00999757,100000,100000,995.7,0,0.00500595,5.7471e-05,0,302.8,-0.00999712,-9.31024e-06,9.4825e-05,0.00999757,100000,100000,995.7,0,0.00500595,5.7471e-05,0,302.8,-0.00999712,-9.31024e-06,9.4825e-05,0.00999757,100000,100000,995.7,0,0.00500595,5.7471e-05,0,302.8,-0.00999712,-9.31024e-06,9.4825e-05,0.00999757,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,20,1,10.5,0.00500595,5.7834e-05,0,302.8,-0.00999696,-7.308e-06,6.62e-05,0.00999718,100000,100000,995.7,0,0.00500595,5.7834e-05,0,302.8,-0.00999696,-7.308e-06,6.62e-05,0.00999718,100000,100000,995.7,0,0.00500595,5.7834e-05,0,302.8,-0.00999696,-7.308e-06,6.62e-05,0.00999718,100000,100000,995.7,0,0.00500595,5.7834e-05,0,302.8,-0.00999696,-7.308e-06,6.62e-05,0.00999718,100000,100000,995.7,0,0.00500595,5.7834e-05,0,302.8,-0.00999696,-7.308e-06,6.62e-05,0.00999718,100000,100000,995.7,0,0.00500595,5.7834e-05,0,302.8,-0.00999696,-7.308e-06,6.62e-05,0.00999718,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,21,1,11,0.00500595,5.81478e-05,0,302.8,-0.00999679,-4.96643e-06,3.76557e-05,0.00999687,100000,100000,995.7,0,0.00500595,5.81478e-05,0,302.8,-0.00999679,-4.96643e-06,3.76557e-05,0.00999687,100000,100000,995.7,0,0.00500595,5.81478e-05,0,302.8,-0.00999679,-4.96643e-06,3.76557e-05,0.00999687,100000,100000,995.7,0,0.00500595,5.81478e-05,0,302.8,-0.00999679,-4.96643e-06,3.76557e-05,0.00999687,100000,100000,995.7,0,0.00500595,5.81478e-05,0,302.8,-0.00999679,-4.96643e-06,3.76557e-05,0.00999687,100000,100000,995.7,0,0.00500595,5.81478e-05,0,302.8,-0.00999679,-4.96643e-06,3.76557e-05,0.00999687,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,22,1,11.5,0.00500595,5.84174e-05,0,302.8,-0.00999664,-2.40759e-06,9.67454e-06,0.00999664,100000,100000,995.7,0,0.00500595,5.84174e-05,0,302.8,-0.00999664,-2.40759e-06,9.67454e-06,0.00999664,100000,100000,995.7,0,0.00500595,5.84174e-05,0,302.8,-0.00999664,-2.40759e-06,9.67454e-06,0.00999664,100000,100000,995.7,0,0.00500595,5.84174e-05,0,302.8,-0.00999664,-2.40759e-06,9.67454e-06,0.00999664,100000,100000,995.7,0,0.00500595,5.84174e-05,0,302.8,-0.00999664,-2.40759e-06,9.67454e-06,0.00999664,100000,100000,995.7,0,0.00500595,5.84174e-05,0,302.8,-0.00999664,-2.40759e-06,9.67454e-06,0.00999664,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,23,1,12,0.00500595,5.86492e-05,0,302.8,-0.0099965,2.31841e-07,-1.73482e-05,0.00999651,100000,100000,995.7,0,0.00500595,5.86492e-05,0,302.8,-0.0099965,2.31841e-07,-1.73482e-05,0.00999651,100000,100000,995.7,0,0.00500595,5.86492e-05,0,302.8,-0.0099965,2.31841e-07,-1.73482e-05,0.00999651,100000,100000,995.7,0,0.00500595,5.86492e-05,0,302.8,-0.0099965,2.31841e-07,-1.73482e-05,0.00999651,100000,100000,995.7,0,0.00500595,5.86492e-05,0,302.8,-0.0099965,2.31841e-07,-1.73482e-05,0.00999651,100000,100000,995.7,0,0.00500595,5.86492e-05,0,302.8,-0.0099965,2.31841e-07,-1.73482e-05,0.00999651,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,24,1,12.5,0.00500595,5.88493e-05,0,302.8,-0.00999637,2.82395e-06,-4.31662e-05,0.00999646,100000,100000,995.7,0,0.00500595,5.88493e-05,0,302.8,-0.00999637,2.82395e-06,-4.31662e-05,0.00999646,100000,100000,995.7,0,0.00500595,5.88493e-05,0,302.8,-0.00999637,2.82395e-06,-4.31662e-05,0.00999646,100000,100000,995.7,0,0.00500595,5.88493e-05,0,302.8,-0.00999637,2.82395e-06,-4.31662e-05,0.00999646,100000,100000,995.7,0,0.00500595,5.88493e-05,0,302.8,-0.00999637,2.82395e-06,-4.31662e-05,0.00999646,100000,100000,995.7,0,0.00500595,5.88493e-05,0,302.8,-0.00999637,2.82395e-06,-4.31662e-05,0.00999646,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,25,1,13,0.00500595,5.9023e-05,0,302.8,-0.00999625,5.27876e-06,-6.76114e-05,0.00999648,100000,100000,995.7,0,0.00500595,5.9023e-05,0,302.8,-0.00999625,5.27876e-06,-6.76114e-05,0.00999648,100000,100000,995.7,0,0.00500595,5.9023e-05,0,302.8,-0.00999625,5.27876e-06,-6.76114e-05,0.00999648,100000,100000,995.7,0,0.00500595,5.9023e-05,0,302.8,-0.00999625,5.27876e-06,-6.76114e-05,0.00999648,100000,100000,995.7,0,0.00500595,5.9023e-05,0,302.8,-0.00999625,5.27876e-06,-6.76114e-05,0.00999648,100000,100000,995.7,0,0.00500595,5.9023e-05,0,302.8,-0.00999625,5.27876e-06,-6.76114e-05,0.00999648,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,26,1,13.5,0.00500595,5.91748e-05,0,302.8,-0.00999615,7.51768e-06,-9.05765e-05,0.00999657,100000,100000,995.7,0,0.00500595,5.91748e-05,0,302.8,-0.00999615,7.51768e-06,-9.05765e-05,0.00999657,100000,100000,995.7,0,0.00500595,5.91748e-05,0,302.8,-0.00999615,7.51768e-06,-9.05765e-05,0.00999657,100000,100000,995.7,0,0.00500595,5.91748e-05,0,302.8,-0.00999615,7.51768e-06,-9.05765e-05,0.00999657,100000,100000,995.7,0,0.00500595,5.91748e-05,0,302.8,-0.00999615,7.51768e-06,-9.05765e-05,0.00999657,100000,100000,995.7,0,0.00500595,5.91748e-05,0,302.8,-0.00999615,7.51768e-06,-9.05765e-05,0.00999657,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,27,1,14,0.00500595,5.93092e-05,0,302.8,-0.00999606,9.50097e-06,-0.000112015,0.00999669,100000,100000,995.7,0,0.00500595,5.93092e-05,0,302.8,-0.00999606,9.50097e-06,-0.000112015,0.00999669,100000,100000,995.7,0,0.00500595,5.93092e-05,0,302.8,-0.00999606,9.50097e-06,-0.000112015,0.00999669,100000,100000,995.7,0,0.00500595,5.93092e-05,0,302.8,-0.00999606,9.50097e-06,-0.000112015,0.00999669,100000,100000,995.7,0,0.00500595,5.93092e-05,0,302.8,-0.00999606,9.50097e-06,-0.000112015,0.00999669,100000,100000,995.7,0,0.00500595,5.93092e-05,0,302.8,-0.00999606,9.50097e-06,-0.000112015,0.00999669,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
