Block Name,Row ID,N,Time,avg(Area),avg(K),avg(Qdot),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(p_rgh),avg(rho),avg(vtkOriginalCellIds),max(Area),max(K),max(Qdot),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(p_rgh),max(rho),max(vtkOriginalCellIds),med(Area),med(K),med(Qdot),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(p_rgh),med(rho),med(vtkOriginalCellIds),min(Area),min(K),min(Qdot),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(p_rgh),min(rho),min(vtkOriginalCellIds),q1(Area),q1(K),q1(Qdot),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(p_rgh),q1(rho),q1(vtkOriginalCellIds),q3(Area),q3(K),q3(Qdot),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(p_rgh),q3(rho),q3(vtkOriginalCellIds),std(Area),std(K),std(Qdot),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(p_rgh),std(rho),std(vtkOriginalCellIds),vtkValidPointMask
stats,10,1,5.5,0.00500595,0.000531588,0,302.8,-0.0299801,3.0875e-05,-0.000428317,0.0299832,100000,100000,995.7,0,0.00500595,0.000531588,0,302.8,-0.0299801,3.0875e-05,-0.000428317,0.0299832,100000,100000,995.7,0,0.00500595,0.000531588,0,302.8,-0.0299801,3.0875e-05,-0.000428317,0.0299832,100000,100000,995.7,0,0.00500595,0.000531588,0,302.8,-0.0299801,3.0875e-05,-0.000428317,0.0299832,100000,100000,995.7,0,0.00500595,0.000531588,0,302.8,-0.0299801,3.0875e-05,-0.000428317,0.0299832,100000,100000,995.7,0,0.00500595,0.000531588,0,302.8,-0.0299801,3.0875e-05,-0.000428317,0.0299832,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,11,1,6,0.00500595,0.000535088,0,302.8,-0.0299793,3.3706e-05,-0.000559279,0.0299846,100000,100000,995.7,0,0.00500595,0.000535088,0,302.8,-0.0299793,3.3706e-05,-0.000559279,0.0299846,100000,100000,995.7,0,0.00500595,0.000535088,0,302.8,-0.0299793,3.3706e-05,-0.000559279,0.0299846,100000,100000,995.7,0,0.00500595,0.000535088,0,302.8,-0.0299793,3.3706e-05,-0.000559279,0.0299846,100000,100000,995.7,0,0.00500595,0.000535088,0,302.8,-0.0299793,3.3706e-05,-0.000559279,0.0299846,100000,100000,995.7,0,0.00500595,0.000535088,0,302.8,-0.0299793,3.3706e-05,-0.000559279,0.0299846,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,12,1,6.5,0.00500595,0.000538217,0,302.8,-0.0299781,3.44088e-05,-0.0006735,0.0299857,100000,100000,995.7,0,0.00500595,0.000538217,0,302.8,-0.0299781,3.44088e-05,-0.0006735,0.0299857,100000,100000,995.7,0,0.00500595,0.000538217,0,302.8,-0.0299781,3.44088e-05,-0.0006735,0.0299857,100000,100000,995.7,0,0.00500595,0.000538217,0,302.8,-0.0299781,3.44088e-05,-0.0006735,0.0299857,100000,100000,995.7,0,0.00500595,0.000538217,0,302.8,-0.0299781,3.44088e-05,-0.0006735,0.0299857,100000,100000,995.7,0,0.00500595,0.000538217,0,302.8,-0.0299781,3.44088e-05,-0.0006735,0.0299857,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,13,1,7,0.00500595,0.000541029,0,302.8,-0.029977,4.69663e-05,-0.000774039,0.029987,100000,100000,995.7,0,0.00500595,0.000541029,0,302.8,-0.029977,4.69663e-05,-0.000774039,0.029987,100000,100000,995.7,0,0.00500595,0.000541029,0,302.8,-0.029977,4.69663e-05,-0.000774039,0.029987,100000,100000,995.7,0,0.00500595,0.000541029,0,302.8,-0.029977,4.69663e-05,-0.000774039,0.029987,100000,100000,995.7,0,0.00500595,0.000541029,0,302.8,-0.029977,4.69663e-05,-0.000774039,0.029987,100000,100000,995.7,0,0.00500595,0.000541029,0,302.8,-0.029977,4.69663e-05,-0.000774039,0.029987,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,14,1,7.5,0.00500595,0.000543627,0,302.8,-0.0299761,3.13071e-05,-0.000850494,0.0299881,100000,100000,995.7,0,0.00500595,0.000543627,0,302.8,-0.0299761,3.13071e-05,-0.000850494,0.0299881,100000,100000,995.7,0,0.00500595,0.000543627,0,302.8,-0.0299761,3.13071e-05,-0.000850494,0.0299881,100000,100000,995.7,0,0.00500595,0.000543627,0,302.8,-0.0299761,3.13071e-05,-0.000850494,0.0299881,100000,100000,995.7,0,0.00500595,0.000543627,0,302.8,-0.0299761,3.13071e-05,-0.000850494,0.0299881,100000,100000,995.7,0,0.00500595,0.000543627,0,302.8,-0.0299761,3.13071e-05,-0.000850494,0.0299881,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,15,1,8,0.00500595,0.000546092,0,302.8,-0.0299754,3.22427e-05,-0.000917023,0.0299895,100000,100000,995.7,0,0.00500595,0.000546092,0,302.8,-0.0299754,3.22427e-05,-0.000917023,0.0299895,100000,100000,995.7,0,0.00500595,0.000546092,0,302.8,-0.0299754,3.22427e-05,-0.000917023,0.0299895,100000,100000,995.7,0,0.00500595,0.000546092,0,302.8,-0.0299754,3.22427e-05,-0.000917023,0.0299895,100000,100000,995.7,0,0.00500595,0.000546092,0,302.8,-0.0299754,3.22427e-05,-0.000917023,0.0299895,100000,100000,995.7,0,0.00500595,0.000546092,0,302.8,-0.0299754,3.22427e-05,-0.000917023,0.0299895,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,16,1,8.5,0.00500595,0.000548432,0,302.8,-0.0299745,3.04747e-05,-0.000986359,0.0299908,100000,100000,995.7,0,0.00500595,0.000548432,0,302.8,-0.0299745,3.04747e-05,-0.000986359,0.0299908,100000,100000,995.7,0,0.00500595,0.000548432,0,302.8,-0.0299745,3.04747e-05,-0.000986359,0.0299908,100000,100000,995.7,0,0.00500595,0.000548432,0,302.8,-0.0299745,3.04747e-05,-0.000986359,0.0299908,100000,100000,995.7,0,0.00500595,0.000548432,0,302.8,-0.0299745,3.04747e-05,-0.000986359,0.0299908,100000,100000,995.7,0,0.00500595,0.000548432,0,302.8,-0.0299745,3.04747e-05,-0.000986359,0.0299908,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,17,1,9,0.00500595,0.000550664,0,302.8,-0.0299742,2.5731e-05,-0.0010503,0.0299926,100000,100000,995.7,0,0.00500595,0.000550664,0,302.8,-0.0299742,2.5731e-05,-0.0010503,0.0299926,100000,100000,995.7,0,0.00500595,0.000550664,0,302.8,-0.0299742,2.5731e-05,-0.0010503,0.0299926,100000,100000,995.7,0,0.00500595,0.000550664,0,302.8,-0.0299742,2.5731e-05,-0.0010503,0.0299926,100000,100000,995.7,0,0.00500595,0.000550664,0,302.8,-0.0299742,2.5731e-05,-0.0010503,0.0299926,100000,100000,995.7,0,0.00500595,0.000550664,0,302.8,-0.0299742,2.5731e-05,-0.0010503,0.0299926,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,18,1,9.5,0.00500595,0.000552817,0,302.8,-0.029974,2.45828e-05,-0.00110852,0.0299945,100000,100000,995.7,0,0.00500595,0.000552817,0,302.8,-0.029974,2.45828e-05,-0.00110852,0.0299945,100000,100000,995.7,0,0.00500595,0.000552817,0,302.8,-0.029974,2.45828e-05,-0.00110852,0.0299945,100000,100000,995.7,0,0.00500595,0.000552817,0,302.8,-0.029974,2.45828e-05,-0.00110852,0.0299945,100000,100000,995.7,0,0.00500595,0.000552817,0,302.8,-0.029974,2.45828e-05,-0.00110852,0.0299945,100000,100000,995.7,0,0.00500595,0.000552817,0,302.8,-0.029974,2.45828e-05,-0.00110852,0.0299945,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,19,1,10,0.00500595,0.000554909,0,302.8,-0.0299738,2.33515e-05,-0.00116274,0.0299963,100000,100000,995.7,0,0.00500595,0.000554909,0,302.8,-0.0299738,2.33515e-05,-0.00116274,0.0299963,100000,100000,995.7,0,0.00500595,0.000554909,0,302.8,-0.0299738,2.33515e-05,-0.00116274,0.0299963,100000,100000,995.7,0,0.00500595,0.000554909,0,302.8,-0.0299738,2.33515e-05,-0.00116274,0.0299963,100000,100000,995.7,0,0.00500595,0.000554909,0,302.8,-0.0299738,2.33515e-05,-0.00116274,0.0299963,100000,100000,995.7,0,0.00500595,0.000554909,0,302.8,-0.0299738,2.33515e-05,-0.00116274,0.0299963,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,20,1,10.5,0.00500595,0.000556953,0,302.8,-0.0299735,2.18231e-05,-0.00121384,0.029998,100000,100000,995.7,0,0.00500595,0.000556953,0,302.8,-0.0299735,2.18231e-05,-0.00121384,0.029998,100000,100000,995.7,0,0.00500595,0.000556953,0,302.8,-0.0299735,2.18231e-05,-0.00121384,0.029998,100000,100000,995.7,0,0.00500595,0.000556953,0,302.8,-0.0299735,2.18231e-05,-0.00121384,0.029998,100000,100000,995.7,0,0.00500595,0.000556953,0,302.8,-0.0299735,2.18231e-05,-0.00121384,0.029998,100000,100000,995.7,0,0.00500595,0.000556953,0,302.8,-0.0299735,2.18231e-05,-0.00121384,0.029998,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,21,1,11,0.00500595,0.00055896,0,302.8,-0.0299731,2.01486e-05,-0.00126266,0.0299997,100000,100000,995.7,0,0.00500595,0.00055896,0,302.8,-0.0299731,2.01486e-05,-0.00126266,0.0299997,100000,100000,995.7,0,0.00500595,0.00055896,0,302.8,-0.0299731,2.01486e-05,-0.00126266,0.0299997,100000,100000,995.7,0,0.00500595,0.00055896,0,302.8,-0.0299731,2.01486e-05,-0.00126266,0.0299997,100000,100000,995.7,0,0.00500595,0.00055896,0,302.8,-0.0299731,2.01486e-05,-0.00126266,0.0299997,100000,100000,995.7,0,0.00500595,0.00055896,0,302.8,-0.0299731,2.01486e-05,-0.00126266,0.0299997,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,22,1,11.5,0.00500595,0.000560946,0,302.8,-0.0299728,1.84039e-05,-0.00130959,0.0300014,100000,100000,995.7,0,0.00500595,0.000560946,0,302.8,-0.0299728,1.84039e-05,-0.00130959,0.0300014,100000,100000,995.7,0,0.00500595,0.000560946,0,302.8,-0.0299728,1.84039e-05,-0.00130959,0.0300014,100000,100000,995.7,0,0.00500595,0.000560946,0,302.8,-0.0299728,1.84039e-05,-0.00130959,0.0300014,100000,100000,995.7,0,0.00500595,0.000560946,0,302.8,-0.0299728,1.84039e-05,-0.00130959,0.0300014,100000,100000,995.7,0,0.00500595,0.000560946,0,302.8,-0.0299728,1.84039e-05,-0.00130959,0.0300014,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,23,1,12,0.00500595,0.000562922,0,302.8,-0.0299724,1.65702e-05,-0.00135474,0.0300031,100000,100000,995.7,0,0.00500595,0.000562922,0,302.8,-0.0299724,1.65702e-05,-0.00135474,0.0300031,100000,100000,995.7,0,0.00500595,0.000562922,0,302.8,-0.0299724,1.65702e-05,-0.00135474,0.0300031,100000,100000,995.7,0,0.00500595,0.000562922,0,302.8,-0.0299724,1.65702e-05,-0.00135474,0.0300031,100000,100000,995.7,0,0.00500595,0.000562922,0,302.8,-0.0299724,1.65702e-05,-0.00135474,0.0300031,100000,100000,995.7,0,0.00500595,0.000562922,0,302.8,-0.0299724,1.65702e-05,-0.00135474,0.0300031,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,24,1,12.5,0.00500595,0.000564891,0,302.8,-0.0299721,2.50973e-05,-0.00140275,0.0300049,100000,100000,995.7,0,0.00500595,0.000564891,0,302.8,-0.0299721,2.50973e-05,-0.00140275,0.0300049,100000,100000,995.7,0,0.00500595,0.000564891,0,302.8,-0.0299721,2.50973e-05,-0.00140275,0.0300049,100000,100000,995.7,0,0.00500595,0.000564891,0,302.8,-0.0299721,2.50973e-05,-0.00140275,0.0300049,100000,100000,995.7,0,0.00500595,0.000564891,0,302.8,-0.0299721,2.50973e-05,-0.00140275,0.0300049,100000,100000,995.7,0,0.00500595,0.000564891,0,302.8,-0.0299721,2.50973e-05,-0.00140275,0.0300049,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
