Block Name,Row ID,N,Time,avg(Area),avg(K),avg(Qdot),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(p_rgh),avg(rho),avg(vtkOriginalCellIds),max(Area),max(K),max(Qdot),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(p_rgh),max(rho),max(vtkOriginalCellIds),med(Area),med(K),med(Qdot),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(p_rgh),med(rho),med(vtkOriginalCellIds),min(Area),min(K),min(Qdot),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(p_rgh),min(rho),min(vtkOriginalCellIds),q1(Area),q1(K),q1(Qdot),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(p_rgh),q1(rho),q1(vtkOriginalCellIds),q3(Area),q3(K),q3(Qdot),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(p_rgh),q3(rho),q3(vtkOriginalCellIds),std(Area),std(K),std(Qdot),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(p_rgh),std(rho),std(vtkOriginalCellIds),vtkValidPointMask
stats,0,1,0.5,0.00500595,5.00642e-05,0,302.8,-0.00999913,-3.64913e-08,-2.03632e-05,0.00999915,100000,100000,995.7,0,0.00500595,5.00642e-05,0,302.8,-0.00999913,-3.64913e-08,-2.03632e-05,0.00999915,100000,100000,995.7,0,0.00500595,5.00642e-05,0,302.8,-0.00999913,-3.64913e-08,-2.03632e-05,0.00999915,100000,100000,995.7,0,0.00500595,5.00642e-05,0,302.8,-0.00999913,-3.64913e-08,-2.03632e-05,0.00999915,100000,100000,995.7,0,0.00500595,5.00642e-05,0,302.8,-0.00999913,-3.64913e-08,-2.03632e-05,0.00999915,100000,100000,995.7,0,0.00500595,5.00642e-05,0,302.8,-0.00999913,-3.64913e-08,-2.03632e-05,0.00999915,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,1,1,1,0.00500595,5.01974e-05,0,302.8,-0.00999896,-1.11998e-07,-2.73889e-05,0.009999,100000,100000,995.7,0,0.00500595,5.01974e-05,0,302.8,-0.00999896,-1.11998e-07,-2.73889e-05,0.009999,100000,100000,995.7,0,0.00500595,5.01974e-05,0,302.8,-0.00999896,-1.11998e-07,-2.73889e-05,0.009999,100000,100000,995.7,0,0.00500595,5.01974e-05,0,302.8,-0.00999896,-1.11998e-07,-2.73889e-05,0.009999,100000,100000,995.7,0,0.00500595,5.01974e-05,0,302.8,-0.00999896,-1.11998e-07,-2.73889e-05,0.009999,100000,100000,995.7,0,0.00500595,5.01974e-05,0,302.8,-0.00999896,-1.11998e-07,-2.73889e-05,0.009999,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,2,1,1.5,0.00500595,5.0356e-05,0,302.8,-0.0099987,-2.03649e-07,-2.71457e-05,0.00999874,100000,100000,995.7,0,0.00500595,5.0356e-05,0,302.8,-0.0099987,-2.03649e-07,-2.71457e-05,0.00999874,100000,100000,995.7,0,0.00500595,5.0356e-05,0,302.8,-0.0099987,-2.03649e-07,-2.71457e-05,0.00999874,100000,100000,995.7,0,0.00500595,5.0356e-05,0,302.8,-0.0099987,-2.03649e-07,-2.71457e-05,0.00999874,100000,100000,995.7,0,0.00500595,5.0356e-05,0,302.8,-0.0099987,-2.03649e-07,-2.71457e-05,0.00999874,100000,100000,995.7,0,0.00500595,5.0356e-05,0,302.8,-0.0099987,-2.03649e-07,-2.71457e-05,0.00999874,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,3,1,2,0.00500595,5.05238e-05,0,302.8,-0.00999843,-2.33436e-07,-1.91443e-05,0.00999844,100000,100000,995.7,0,0.00500595,5.05238e-05,0,302.8,-0.00999843,-2.33436e-07,-1.91443e-05,0.00999844,100000,100000,995.7,0,0.00500595,5.05238e-05,0,302.8,-0.00999843,-2.33436e-07,-1.91443e-05,0.00999844,100000,100000,995.7,0,0.00500595,5.05238e-05,0,302.8,-0.00999843,-2.33436e-07,-1.91443e-05,0.00999844,100000,100000,995.7,0,0.00500595,5.05238e-05,0,302.8,-0.00999843,-2.33436e-07,-1.91443e-05,0.00999844,100000,100000,995.7,0,0.00500595,5.05238e-05,0,302.8,-0.00999843,-2.33436e-07,-1.91443e-05,0.00999844,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,4,1,2.5,0.00500595,5.06971e-05,0,302.8,-0.00999818,-1.90902e-07,-3.26841e-06,0.00999818,100000,100000,995.7,0,0.00500595,5.06971e-05,0,302.8,-0.00999818,-1.90902e-07,-3.26841e-06,0.00999818,100000,100000,995.7,0,0.00500595,5.06971e-05,0,302.8,-0.00999818,-1.90902e-07,-3.26841e-06,0.00999818,100000,100000,995.7,0,0.00500595,5.06971e-05,0,302.8,-0.00999818,-1.90902e-07,-3.26841e-06,0.00999818,100000,100000,995.7,0,0.00500595,5.06971e-05,0,302.8,-0.00999818,-1.90902e-07,-3.26841e-06,0.00999818,100000,100000,995.7,0,0.00500595,5.06971e-05,0,302.8,-0.00999818,-1.90902e-07,-3.26841e-06,0.00999818,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,5,1,3,0.00500595,5.08805e-05,0,302.8,-0.00999796,-2.4422e-08,1.98169e-05,0.00999798,100000,100000,995.7,0,0.00500595,5.08805e-05,0,302.8,-0.00999796,-2.4422e-08,1.98169e-05,0.00999798,100000,100000,995.7,0,0.00500595,5.08805e-05,0,302.8,-0.00999796,-2.4422e-08,1.98169e-05,0.00999798,100000,100000,995.7,0,0.00500595,5.08805e-05,0,302.8,-0.00999796,-2.4422e-08,1.98169e-05,0.00999798,100000,100000,995.7,0,0.00500595,5.08805e-05,0,302.8,-0.00999796,-2.4422e-08,1.98169e-05,0.00999798,100000,100000,995.7,0,0.00500595,5.08805e-05,0,302.8,-0.00999796,-2.4422e-08,1.98169e-05,0.00999798,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,6,1,3.5,0.00500595,5.10858e-05,0,302.8,-0.00999778,1.97585e-07,4.82652e-05,0.00999789,100000,100000,995.7,0,0.00500595,5.10858e-05,0,302.8,-0.00999778,1.97585e-07,4.82652e-05,0.00999789,100000,100000,995.7,0,0.00500595,5.10858e-05,0,302.8,-0.00999778,1.97585e-07,4.82652e-05,0.00999789,100000,100000,995.7,0,0.00500595,5.10858e-05,0,302.8,-0.00999778,1.97585e-07,4.82652e-05,0.00999789,100000,100000,995.7,0,0.00500595,5.10858e-05,0,302.8,-0.00999778,1.97585e-07,4.82652e-05,0.00999789,100000,100000,995.7,0,0.00500595,5.10858e-05,0,302.8,-0.00999778,1.97585e-07,4.82652e-05,0.00999789,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,7,1,4,0.00500595,5.13299e-05,0,302.8,-0.00999762,2.69184e-07,7.91725e-05,0.00999793,100000,100000,995.7,0,0.00500595,5.13299e-05,0,302.8,-0.00999762,2.69184e-07,7.91725e-05,0.00999793,100000,100000,995.7,0,0.00500595,5.13299e-05,0,302.8,-0.00999762,2.69184e-07,7.91725e-05,0.00999793,100000,100000,995.7,0,0.00500595,5.13299e-05,0,302.8,-0.00999762,2.69184e-07,7.91725e-05,0.00999793,100000,100000,995.7,0,0.00500595,5.13299e-05,0,302.8,-0.00999762,2.69184e-07,7.91725e-05,0.00999793,100000,100000,995.7,0,0.00500595,5.13299e-05,0,302.8,-0.00999762,2.69184e-07,7.91725e-05,0.00999793,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,8,1,4.5,0.00500595,5.16303e-05,0,302.8,-0.0099975,-5.82119e-08,0.000109195,0.0099981,100000,100000,995.7,0,0.00500595,5.16303e-05,0,302.8,-0.0099975,-5.82119e-08,0.000109195,0.0099981,100000,100000,995.7,0,0.00500595,5.16303e-05,0,302.8,-0.0099975,-5.82119e-08,0.000109195,0.0099981,100000,100000,995.7,0,0.00500595,5.16303e-05,0,302.8,-0.0099975,-5.82119e-08,0.000109195,0.0099981,100000,100000,995.7,0,0.00500595,5.16303e-05,0,302.8,-0.0099975,-5.82119e-08,0.000109195,0.0099981,100000,100000,995.7,0,0.00500595,5.16303e-05,0,302.8,-0.0099975,-5.82119e-08,0.000109195,0.0099981,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,9,1,5,0.00500595,5.19988e-05,0,302.8,-0.00999743,-9.78981e-07,0.000135221,0.00999835,100000,100000,995.7,0,0.00500595,5.19988e-05,0,302.8,-0.00999743,-9.78981e-07,0.000135221,0.00999835,100000,100000,995.7,0,0.00500595,5.19988e-05,0,302.8,-0.00999743,-9.78981e-07,0.000135221,0.00999835,100000,100000,995.7,0,0.00500595,5.19988e-05,0,302.8,-0.00999743,-9.78981e-07,0.000135221,0.00999835,100000,100000,995.7,0,0.00500595,5.19988e-05,0,302.8,-0.00999743,-9.78981e-07,0.000135221,0.00999835,100000,100000,995.7,0,0.00500595,5.19988e-05,0,302.8,-0.00999743,-9.78981e-07,0.000135221,0.00999835,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,10,1,5.5,0.00500595,5.24384e-05,0,302.8,-0.00999743,-2.52131e-06,0.000154938,0.00999863,100000,100000,995.7,0,0.00500595,5.24384e-05,0,302.8,-0.00999743,-2.52131e-06,0.000154938,0.00999863,100000,100000,995.7,0,0.00500595,5.24384e-05,0,302.8,-0.00999743,-2.52131e-06,0.000154938,0.00999863,100000,100000,995.7,0,0.00500595,5.24384e-05,0,302.8,-0.00999743,-2.52131e-06,0.000154938,0.00999863,100000,100000,995.7,0,0.00500595,5.24384e-05,0,302.8,-0.00999743,-2.52131e-06,0.000154938,0.00999863,100000,100000,995.7,0,0.00500595,5.24384e-05,0,302.8,-0.00999743,-2.52131e-06,0.000154938,0.00999863,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,11,1,6,0.00500595,5.29414e-05,0,302.8,-0.00999747,-4.54793e-06,0.000167162,0.00999887,100000,100000,995.7,0,0.00500595,5.29414e-05,0,302.8,-0.00999747,-4.54793e-06,0.000167162,0.00999887,100000,100000,995.7,0,0.00500595,5.29414e-05,0,302.8,-0.00999747,-4.54793e-06,0.000167162,0.00999887,100000,100000,995.7,0,0.00500595,5.29414e-05,0,302.8,-0.00999747,-4.54793e-06,0.000167162,0.00999887,100000,100000,995.7,0,0.00500595,5.29414e-05,0,302.8,-0.00999747,-4.54793e-06,0.000167162,0.00999887,100000,100000,995.7,0,0.00500595,5.29414e-05,0,302.8,-0.00999747,-4.54793e-06,0.000167162,0.00999887,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,12,1,6.5,0.00500595,5.34914e-05,0,302.8,-0.00999753,-6.84508e-06,0.000171647,0.00999901,100000,100000,995.7,0,0.00500595,5.34914e-05,0,302.8,-0.00999753,-6.84508e-06,0.000171647,0.00999901,100000,100000,995.7,0,0.00500595,5.34914e-05,0,302.8,-0.00999753,-6.84508e-06,0.000171647,0.00999901,100000,100000,995.7,0,0.00500595,5.34914e-05,0,302.8,-0.00999753,-6.84508e-06,0.000171647,0.00999901,100000,100000,995.7,0,0.00500595,5.34914e-05,0,302.8,-0.00999753,-6.84508e-06,0.000171647,0.00999901,100000,100000,995.7,0,0.00500595,5.34914e-05,0,302.8,-0.00999753,-6.84508e-06,0.000171647,0.00999901,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,13,1,7,0.00500595,5.40672e-05,0,302.8,-0.00999759,-9.08731e-06,0.000168992,0.00999902,100000,100000,995.7,0,0.00500595,5.40672e-05,0,302.8,-0.00999759,-9.08731e-06,0.000168992,0.00999902,100000,100000,995.7,0,0.00500595,5.40672e-05,0,302.8,-0.00999759,-9.08731e-06,0.000168992,0.00999902,100000,100000,995.7,0,0.00500595,5.40672e-05,0,302.8,-0.00999759,-9.08731e-06,0.000168992,0.00999902,100000,100000,995.7,0,0.00500595,5.40672e-05,0,302.8,-0.00999759,-9.08731e-06,0.000168992,0.00999902,100000,100000,995.7,0,0.00500595,5.40672e-05,0,302.8,-0.00999759,-9.08731e-06,0.000168992,0.00999902,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,14,1,7.5,0.00500595,5.46461e-05,0,302.8,-0.00999761,-1.0999e-05,0.000160175,0.0099989,100000,100000,995.7,0,0.00500595,5.46461e-05,0,302.8,-0.00999761,-1.0999e-05,0.000160175,0.0099989,100000,100000,995.7,0,0.00500595,5.46461e-05,0,302.8,-0.00999761,-1.0999e-05,0.000160175,0.0099989,100000,100000,995.7,0,0.00500595,5.46461e-05,0,302.8,-0.00999761,-1.0999e-05,0.000160175,0.0099989,100000,100000,995.7,0,0.00500595,5.46461e-05,0,302.8,-0.00999761,-1.0999e-05,0.000160175,0.0099989,100000,100000,995.7,0,0.00500595,5.46461e-05,0,302.8,-0.00999761,-1.0999e-05,0.000160175,0.0099989,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,15,1,8,0.00500595,5.52074e-05,0,302.8,-0.00999759,-1.23571e-05,0.000146396,0.00999867,100000,100000,995.7,0,0.00500595,5.52074e-05,0,302.8,-0.00999759,-1.23571e-05,0.000146396,0.00999867,100000,100000,995.7,0,0.00500595,5.52074e-05,0,302.8,-0.00999759,-1.23571e-05,0.000146396,0.00999867,100000,100000,995.7,0,0.00500595,5.52074e-05,0,302.8,-0.00999759,-1.23571e-05,0.000146396,0.00999867,100000,100000,995.7,0,0.00500595,5.52074e-05,0,302.8,-0.00999759,-1.23571e-05,0.000146396,0.00999867,100000,100000,995.7,0,0.00500595,5.52074e-05,0,302.8,-0.00999759,-1.23571e-05,0.000146396,0.00999867,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
