Block Name,Row ID,N,Time,avg(Area),avg(K),avg(Qdot),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(p_rgh),avg(rho),avg(vtkOriginalCellIds),max(Area),max(K),max(Qdot),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(p_rgh),max(rho),max(vtkOriginalCellIds),med(Area),med(K),med(Qdot),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(p_rgh),med(rho),med(vtkOriginalCellIds),min(Area),min(K),min(Qdot),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(p_rgh),min(rho),min(vtkOriginalCellIds),q1(Area),q1(K),q1(Qdot),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(p_rgh),q1(rho),q1(vtkOriginalCellIds),q3(Area),q3(K),q3(Qdot),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(p_rgh),q3(rho),q3(vtkOriginalCellIds),std(Area),std(K),std(Qdot),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(p_rgh),std(rho),std(vtkOriginalCellIds),vtkValidPointMask
stats,0,1,0.5,0.00500595,0.000450531,0,302.8,-0.0299975,-1.60755e-06,-7.65032e-05,0.0299976,100000,100000,995.7,0,0.00500595,0.000450531,0,302.8,-0.0299975,-1.60755e-06,-7.65032e-05,0.0299976,100000,100000,995.7,0,0.00500595,0.000450531,0,302.8,-0.0299975,-1.60755e-06,-7.65032e-05,0.0299976,100000,100000,995.7,0,0.00500595,0.000450531,0,302.8,-0.0299975,-1.60755e-06,-7.65032e-05,0.0299976,100000,100000,995.7,0,0.00500595,0.000450531,0,302.8,-0.0299975,-1.60755e-06,-7.65032e-05,0.0299976,100000,100000,995.7,0,0.00500595,0.000450531,0,302.8,-0.0299975,-1.60755e-06,-7.65032e-05,0.0299976,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,1,1,1,0.00500595,0.000451876,0,302.8,-0.0299947,-1.65238e-07,4.35867e-05,0.0299947,100000,100000,995.7,0,0.00500595,0.000451876,0,302.8,-0.0299947,-1.65238e-07,4.35867e-05,0.0299947,100000,100000,995.7,0,0.00500595,0.000451876,0,302.8,-0.0299947,-1.65238e-07,4.35867e-05,0.0299947,100000,100000,995.7,0,0.00500595,0.000451876,0,302.8,-0.0299947,-1.65238e-07,4.35867e-05,0.0299947,100000,100000,995.7,0,0.00500595,0.000451876,0,302.8,-0.0299947,-1.65238e-07,4.35867e-05,0.0299947,100000,100000,995.7,0,0.00500595,0.000451876,0,302.8,-0.0299947,-1.65238e-07,4.35867e-05,0.0299947,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,2,1,1.5,0.00500595,0.000455291,0,302.8,-0.0299911,2.32037e-06,0.000304142,0.0299926,100000,100000,995.7,0,0.00500595,0.000455291,0,302.8,-0.0299911,2.32037e-06,0.000304142,0.0299926,100000,100000,995.7,0,0.00500595,0.000455291,0,302.8,-0.0299911,2.32037e-06,0.000304142,0.0299926,100000,100000,995.7,0,0.00500595,0.000455291,0,302.8,-0.0299911,2.32037e-06,0.000304142,0.0299926,100000,100000,995.7,0,0.00500595,0.000455291,0,302.8,-0.0299911,2.32037e-06,0.000304142,0.0299926,100000,100000,995.7,0,0.00500595,0.000455291,0,302.8,-0.0299911,2.32037e-06,0.000304142,0.0299926,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,3,1,2,0.00500595,0.000463341,0,302.8,-0.0299888,-5.27481e-06,0.000513283,0.0299932,100000,100000,995.7,0,0.00500595,0.000463341,0,302.8,-0.0299888,-5.27481e-06,0.000513283,0.0299932,100000,100000,995.7,0,0.00500595,0.000463341,0,302.8,-0.0299888,-5.27481e-06,0.000513283,0.0299932,100000,100000,995.7,0,0.00500595,0.000463341,0,302.8,-0.0299888,-5.27481e-06,0.000513283,0.0299932,100000,100000,995.7,0,0.00500595,0.000463341,0,302.8,-0.0299888,-5.27481e-06,0.000513283,0.0299932,100000,100000,995.7,0,0.00500595,0.000463341,0,302.8,-0.0299888,-5.27481e-06,0.000513283,0.0299932,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,4,1,2.5,0.00500595,0.000475854,0,302.8,-0.0299891,-2.28774e-05,0.000559622,0.0299943,100000,100000,995.7,0,0.00500595,0.000475854,0,302.8,-0.0299891,-2.28774e-05,0.000559622,0.0299943,100000,100000,995.7,0,0.00500595,0.000475854,0,302.8,-0.0299891,-2.28774e-05,0.000559622,0.0299943,100000,100000,995.7,0,0.00500595,0.000475854,0,302.8,-0.0299891,-2.28774e-05,0.000559622,0.0299943,100000,100000,995.7,0,0.00500595,0.000475854,0,302.8,-0.0299891,-2.28774e-05,0.000559622,0.0299943,100000,100000,995.7,0,0.00500595,0.000475854,0,302.8,-0.0299891,-2.28774e-05,0.000559622,0.0299943,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,5,1,3,0.00500595,0.000489342,0,302.8,-0.0299891,-3.52038e-05,0.000462907,0.0299927,100000,100000,995.7,0,0.00500595,0.000489342,0,302.8,-0.0299891,-3.52038e-05,0.000462907,0.0299927,100000,100000,995.7,0,0.00500595,0.000489342,0,302.8,-0.0299891,-3.52038e-05,0.000462907,0.0299927,100000,100000,995.7,0,0.00500595,0.000489342,0,302.8,-0.0299891,-3.52038e-05,0.000462907,0.0299927,100000,100000,995.7,0,0.00500595,0.000489342,0,302.8,-0.0299891,-3.52038e-05,0.000462907,0.0299927,100000,100000,995.7,0,0.00500595,0.000489342,0,302.8,-0.0299891,-3.52038e-05,0.000462907,0.0299927,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,6,1,3.5,0.00500595,0.000500732,0,302.8,-0.0299875,-3.11375e-05,0.000283026,0.0299888,100000,100000,995.7,0,0.00500595,0.000500732,0,302.8,-0.0299875,-3.11375e-05,0.000283026,0.0299888,100000,100000,995.7,0,0.00500595,0.000500732,0,302.8,-0.0299875,-3.11375e-05,0.000283026,0.0299888,100000,100000,995.7,0,0.00500595,0.000500732,0,302.8,-0.0299875,-3.11375e-05,0.000283026,0.0299888,100000,100000,995.7,0,0.00500595,0.000500732,0,302.8,-0.0299875,-3.11375e-05,0.000283026,0.0299888,100000,100000,995.7,0,0.00500595,0.000500732,0,302.8,-0.0299875,-3.11375e-05,0.000283026,0.0299888,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,7,1,4,0.00500595,0.000509008,0,302.8,-0.0299851,-1.21725e-05,7.6274e-05,0.0299852,100000,100000,995.7,0,0.00500595,0.000509008,0,302.8,-0.0299851,-1.21725e-05,7.6274e-05,0.0299852,100000,100000,995.7,0,0.00500595,0.000509008,0,302.8,-0.0299851,-1.21725e-05,7.6274e-05,0.0299852,100000,100000,995.7,0,0.00500595,0.000509008,0,302.8,-0.0299851,-1.21725e-05,7.6274e-05,0.0299852,100000,100000,995.7,0,0.00500595,0.000509008,0,302.8,-0.0299851,-1.21725e-05,7.6274e-05,0.0299852,100000,100000,995.7,0,0.00500595,0.000509008,0,302.8,-0.0299851,-1.21725e-05,7.6274e-05,0.0299852,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,8,1,4.5,0.00500595,0.000514642,0,302.8,-0.029983,1.08002e-05,-0.000120641,0.0299833,100000,100000,995.7,0,0.00500595,0.000514642,0,302.8,-0.029983,1.08002e-05,-0.000120641,0.0299833,100000,100000,995.7,0,0.00500595,0.000514642,0,302.8,-0.029983,1.08002e-05,-0.000120641,0.0299833,100000,100000,995.7,0,0.00500595,0.000514642,0,302.8,-0.029983,1.08002e-05,-0.000120641,0.0299833,100000,100000,995.7,0,0.00500595,0.000514642,0,302.8,-0.029983,1.08002e-05,-0.000120641,0.0299833,100000,100000,995.7,0,0.00500595,0.000514642,0,302.8,-0.029983,1.08002e-05,-0.000120641,0.0299833,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,9,1,5,0.00500595,0.000518492,0,302.8,-0.0299815,2.91028e-05,-0.000291189,0.0299829,100000,100000,995.7,0,0.00500595,0.000518492,0,302.8,-0.0299815,2.91028e-05,-0.000291189,0.0299829,100000,100000,995.7,0,0.00500595,0.000518492,0,302.8,-0.0299815,2.91028e-05,-0.000291189,0.0299829,100000,100000,995.7,0,0.00500595,0.000518492,0,302.8,-0.0299815,2.91028e-05,-0.000291189,0.0299829,100000,100000,995.7,0,0.00500595,0.000518492,0,302.8,-0.0299815,2.91028e-05,-0.000291189,0.0299829,100000,100000,995.7,0,0.00500595,0.000518492,0,302.8,-0.0299815,2.91028e-05,-0.000291189,0.0299829,100000,100000,995.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
