Block Name,Row ID,N,Time,avg(Area),avg(K),avg(Qdot),avg(T),avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(p),avg(p_rgh),avg(rho),avg(vtkOriginalCellIds),max(Area),max(K),max(Qdot),max(T),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(p),max(p_rgh),max(rho),max(vtkOriginalCellIds),med(Area),med(K),med(Qdot),med(T),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(p),med(p_rgh),med(rho),med(vtkOriginalCellIds),min(Area),min(K),min(Qdot),min(T),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(p),min(p_rgh),min(rho),min(vtkOriginalCellIds),q1(Area),q1(K),q1(Qdot),q1(T),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(p),q1(p_rgh),q1(rho),q1(vtkOriginalCellIds),q3(Area),q3(K),q3(Qdot),q3(T),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(p),q3(p_rgh),q3(rho),q3(vtkOriginalCellIds),std(Area),std(K),std(Qdot),std(T),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(p),std(p_rgh),std(rho),std(vtkOriginalCellIds),vtkValidPointMask
stats,0,1,0.5,0.00500595,1.28117e-05,0,563.15,-0.00499762,-1.32354e-06,-5.20766e-06,0.00499762,100000,100000,1905.56,0,0.00500595,1.28117e-05,0,563.15,-0.00499762,-1.32354e-06,-5.20766e-06,0.00499762,100000,100000,1905.56,0,0.00500595,1.28117e-05,0,563.15,-0.00499762,-1.32354e-06,-5.20766e-06,0.00499762,100000,100000,1905.56,0,0.00500595,1.28117e-05,0,563.15,-0.00499762,-1.32354e-06,-5.20766e-06,0.00499762,100000,100000,1905.56,0,0.00500595,1.28117e-05,0,563.15,-0.00499762,-1.32354e-06,-5.20766e-06,0.00499762,100000,100000,1905.56,0,0.00500595,1.28117e-05,0,563.15,-0.00499762,-1.32354e-06,-5.20766e-06,0.00499762,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,1,1,1,0.00500595,1.30986e-05,0,563.15,-0.00499725,-2.18613e-06,-7.61366e-06,0.00499726,100000,100000,1905.56,0,0.00500595,1.30986e-05,0,563.15,-0.00499725,-2.18613e-06,-7.61366e-06,0.00499726,100000,100000,1905.56,0,0.00500595,1.30986e-05,0,563.15,-0.00499725,-2.18613e-06,-7.61366e-06,0.00499726,100000,100000,1905.56,0,0.00500595,1.30986e-05,0,563.15,-0.00499725,-2.18613e-06,-7.61366e-06,0.00499726,100000,100000,1905.56,0,0.00500595,1.30986e-05,0,563.15,-0.00499725,-2.18613e-06,-7.61366e-06,0.00499726,100000,100000,1905.56,0,0.00500595,1.30986e-05,0,563.15,-0.00499725,-2.18613e-06,-7.61366e-06,0.00499726,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,2,1,1.5,0.00500595,1.33394e-05,0,563.15,-0.0049971,-2.92101e-06,-9.61666e-06,0.00499711,100000,100000,1905.56,0,0.00500595,1.33394e-05,0,563.15,-0.0049971,-2.92101e-06,-9.61666e-06,0.00499711,100000,100000,1905.56,0,0.00500595,1.33394e-05,0,563.15,-0.0049971,-2.92101e-06,-9.61666e-06,0.00499711,100000,100000,1905.56,0,0.00500595,1.33394e-05,0,563.15,-0.0049971,-2.92101e-06,-9.61666e-06,0.00499711,100000,100000,1905.56,0,0.00500595,1.33394e-05,0,563.15,-0.0049971,-2.92101e-06,-9.61666e-06,0.00499711,100000,100000,1905.56,0,0.00500595,1.33394e-05,0,563.15,-0.0049971,-2.92101e-06,-9.61666e-06,0.00499711,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,3,1,2,0.00500595,1.35491e-05,0,563.15,-0.00499701,-3.36373e-06,-1.12959e-05,0.00499702,100000,100000,1905.56,0,0.00500595,1.35491e-05,0,563.15,-0.00499701,-3.36373e-06,-1.12959e-05,0.00499702,100000,100000,1905.56,0,0.00500595,1.35491e-05,0,563.15,-0.00499701,-3.36373e-06,-1.12959e-05,0.00499702,100000,100000,1905.56,0,0.00500595,1.35491e-05,0,563.15,-0.00499701,-3.36373e-06,-1.12959e-05,0.00499702,100000,100000,1905.56,0,0.00500595,1.35491e-05,0,563.15,-0.00499701,-3.36373e-06,-1.12959e-05,0.00499702,100000,100000,1905.56,0,0.00500595,1.35491e-05,0,563.15,-0.00499701,-3.36373e-06,-1.12959e-05,0.00499702,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,4,1,2.5,0.00500595,1.3735e-05,0,563.15,-0.00499701,-3.44339e-06,-1.26634e-05,0.00499703,100000,100000,1905.56,0,0.00500595,1.3735e-05,0,563.15,-0.00499701,-3.44339e-06,-1.26634e-05,0.00499703,100000,100000,1905.56,0,0.00500595,1.3735e-05,0,563.15,-0.00499701,-3.44339e-06,-1.26634e-05,0.00499703,100000,100000,1905.56,0,0.00500595,1.3735e-05,0,563.15,-0.00499701,-3.44339e-06,-1.26634e-05,0.00499703,100000,100000,1905.56,0,0.00500595,1.3735e-05,0,563.15,-0.00499701,-3.44339e-06,-1.26634e-05,0.00499703,100000,100000,1905.56,0,0.00500595,1.3735e-05,0,563.15,-0.00499701,-3.44339e-06,-1.26634e-05,0.00499703,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,5,1,3,0.00500595,1.39024e-05,0,563.15,-0.00499717,-3.19578e-06,-1.3602e-05,0.00499719,100000,100000,1905.56,0,0.00500595,1.39024e-05,0,563.15,-0.00499717,-3.19578e-06,-1.3602e-05,0.00499719,100000,100000,1905.56,0,0.00500595,1.39024e-05,0,563.15,-0.00499717,-3.19578e-06,-1.3602e-05,0.00499719,100000,100000,1905.56,0,0.00500595,1.39024e-05,0,563.15,-0.00499717,-3.19578e-06,-1.3602e-05,0.00499719,100000,100000,1905.56,0,0.00500595,1.39024e-05,0,563.15,-0.00499717,-3.19578e-06,-1.3602e-05,0.00499719,100000,100000,1905.56,0,0.00500595,1.39024e-05,0,563.15,-0.00499717,-3.19578e-06,-1.3602e-05,0.00499719,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,6,1,3.5,0.00500595,1.40545e-05,0,563.15,-0.00499745,-2.7214e-06,-1.39395e-05,0.00499747,100000,100000,1905.56,0,0.00500595,1.40545e-05,0,563.15,-0.00499745,-2.7214e-06,-1.39395e-05,0.00499747,100000,100000,1905.56,0,0.00500595,1.40545e-05,0,563.15,-0.00499745,-2.7214e-06,-1.39395e-05,0.00499747,100000,100000,1905.56,0,0.00500595,1.40545e-05,0,563.15,-0.00499745,-2.7214e-06,-1.39395e-05,0.00499747,100000,100000,1905.56,0,0.00500595,1.40545e-05,0,563.15,-0.00499745,-2.7214e-06,-1.39395e-05,0.00499747,100000,100000,1905.56,0,0.00500595,1.40545e-05,0,563.15,-0.00499745,-2.7214e-06,-1.39395e-05,0.00499747,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,7,1,4,0.00500595,1.41942e-05,0,563.15,-0.00499781,-2.14324e-06,-1.35178e-05,0.00499783,100000,100000,1905.56,0,0.00500595,1.41942e-05,0,563.15,-0.00499781,-2.14324e-06,-1.35178e-05,0.00499783,100000,100000,1905.56,0,0.00500595,1.41942e-05,0,563.15,-0.00499781,-2.14324e-06,-1.35178e-05,0.00499783,100000,100000,1905.56,0,0.00500595,1.41942e-05,0,563.15,-0.00499781,-2.14324e-06,-1.35178e-05,0.00499783,100000,100000,1905.56,0,0.00500595,1.41942e-05,0,563.15,-0.00499781,-2.14324e-06,-1.35178e-05,0.00499783,100000,100000,1905.56,0,0.00500595,1.41942e-05,0,563.15,-0.00499781,-2.14324e-06,-1.35178e-05,0.00499783,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,8,1,4.5,0.00500595,1.43236e-05,0,563.15,-0.00499818,-1.57541e-06,-1.22494e-05,0.00499819,100000,100000,1905.56,0,0.00500595,1.43236e-05,0,563.15,-0.00499818,-1.57541e-06,-1.22494e-05,0.00499819,100000,100000,1905.56,0,0.00500595,1.43236e-05,0,563.15,-0.00499818,-1.57541e-06,-1.22494e-05,0.00499819,100000,100000,1905.56,0,0.00500595,1.43236e-05,0,563.15,-0.00499818,-1.57541e-06,-1.22494e-05,0.00499819,100000,100000,1905.56,0,0.00500595,1.43236e-05,0,563.15,-0.00499818,-1.57541e-06,-1.22494e-05,0.00499819,100000,100000,1905.56,0,0.00500595,1.43236e-05,0,563.15,-0.00499818,-1.57541e-06,-1.22494e-05,0.00499819,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,9,1,5,0.00500595,1.44446e-05,0,563.15,-0.00499852,-1.10964e-06,-1.01387e-05,0.00499853,100000,100000,1905.56,0,0.00500595,1.44446e-05,0,563.15,-0.00499852,-1.10964e-06,-1.01387e-05,0.00499853,100000,100000,1905.56,0,0.00500595,1.44446e-05,0,563.15,-0.00499852,-1.10964e-06,-1.01387e-05,0.00499853,100000,100000,1905.56,0,0.00500595,1.44446e-05,0,563.15,-0.00499852,-1.10964e-06,-1.01387e-05,0.00499853,100000,100000,1905.56,0,0.00500595,1.44446e-05,0,563.15,-0.00499852,-1.10964e-06,-1.01387e-05,0.00499853,100000,100000,1905.56,0,0.00500595,1.44446e-05,0,563.15,-0.00499852,-1.10964e-06,-1.01387e-05,0.00499853,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,10,1,5.5,0.00500595,1.45589e-05,0,563.15,-0.00499884,-8.082e-07,-7.28989e-06,0.00499884,100000,100000,1905.56,0,0.00500595,1.45589e-05,0,563.15,-0.00499884,-8.082e-07,-7.28989e-06,0.00499884,100000,100000,1905.56,0,0.00500595,1.45589e-05,0,563.15,-0.00499884,-8.082e-07,-7.28989e-06,0.00499884,100000,100000,1905.56,0,0.00500595,1.45589e-05,0,563.15,-0.00499884,-8.082e-07,-7.28989e-06,0.00499884,100000,100000,1905.56,0,0.00500595,1.45589e-05,0,563.15,-0.00499884,-8.082e-07,-7.28989e-06,0.00499884,100000,100000,1905.56,0,0.00500595,1.45589e-05,0,563.15,-0.00499884,-8.082e-07,-7.28989e-06,0.00499884,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,11,1,6,0.00500595,1.4668e-05,0,563.15,-0.00499916,-6.98045e-07,-3.89338e-06,0.00499916,100000,100000,1905.56,0,0.00500595,1.4668e-05,0,563.15,-0.00499916,-6.98045e-07,-3.89338e-06,0.00499916,100000,100000,1905.56,0,0.00500595,1.4668e-05,0,563.15,-0.00499916,-6.98045e-07,-3.89338e-06,0.00499916,100000,100000,1905.56,0,0.00500595,1.4668e-05,0,563.15,-0.00499916,-6.98045e-07,-3.89338e-06,0.00499916,100000,100000,1905.56,0,0.00500595,1.4668e-05,0,563.15,-0.00499916,-6.98045e-07,-3.89338e-06,0.00499916,100000,100000,1905.56,0,0.00500595,1.4668e-05,0,563.15,-0.00499916,-6.98045e-07,-3.89338e-06,0.00499916,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,12,1,6.5,0.00500595,1.47728e-05,0,563.15,-0.00499949,-7.78309e-07,-1.92079e-07,0.00499949,100000,100000,1905.56,0,0.00500595,1.47728e-05,0,563.15,-0.00499949,-7.78309e-07,-1.92079e-07,0.00499949,100000,100000,1905.56,0,0.00500595,1.47728e-05,0,563.15,-0.00499949,-7.78309e-07,-1.92079e-07,0.00499949,100000,100000,1905.56,0,0.00500595,1.47728e-05,0,563.15,-0.00499949,-7.78309e-07,-1.92079e-07,0.00499949,100000,100000,1905.56,0,0.00500595,1.47728e-05,0,563.15,-0.00499949,-7.78309e-07,-1.92079e-07,0.00499949,100000,100000,1905.56,0,0.00500595,1.47728e-05,0,563.15,-0.00499949,-7.78309e-07,-1.92079e-07,0.00499949,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stats,13,1,7,0.00500595,1.48738e-05,0,563.15,-0.00499982,-1.02556e-06,3.55378e-06,0.00499982,100000,100000,1905.56,0,0.00500595,1.48738e-05,0,563.15,-0.00499982,-1.02556e-06,3.55378e-06,0.00499982,100000,100000,1905.56,0,0.00500595,1.48738e-05,0,563.15,-0.00499982,-1.02556e-06,3.55378e-06,0.00499982,100000,100000,1905.56,0,0.00500595,1.48738e-05,0,563.15,-0.00499982,-1.02556e-06,3.55378e-06,0.00499982,100000,100000,1905.56,0,0.00500595,1.48738e-05,0,563.15,-0.00499982,-1.02556e-06,3.55378e-06,0.00499982,100000,100000,1905.56,0,0.00500595,1.48738e-05,0,563.15,-0.00499982,-1.02556e-06,3.55378e-06,0.00499982,100000,100000,1905.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1
